State,County,REP votes,DEM votes,IND votes,Total votes,REP/DEM
Texas,San Saba County,2025,293,32,2354,REP
Texas,Waller County,10525,5744,342,16715,REP
Texas,Ward County,2541,780,82,3413,REP
Texas,Washington County,10944,3381,352,14747,REP
Texas,Wilson County,13991,4790,392,19255,REP
Texas,Calhoun County,4638,2118,168,6957,REP
Texas,Collingsworth County,983,145,22,1154,REP
Texas,Crockett County,980,372,39,1395,REP
Texas,Glasscock County,553,34,13,602,REP
Texas,Hartley County,1727,172,43,1945,REP
Texas,Johnson County,44370,10976,1602,57270,REP
Texas,Sherman County,807,96,27,933,REP
Texas,Travis County,126750,306475,21866,462511,DEM
Texas,Wheeler County,2087,194,21,2306,REP
Texas,Williamson County,104029,84252,10205,200524,REP
Texas,Bandera County,8159,1726,262,10213,REP
Texas,Callahan County,4858,568,107,5556,REP
Texas,Hood County,21367,4001,639,26120,REP
Texas,Lamb County,3040,770,87,3905,REP
Texas,Tyler County,6601,1243,103,7969,REP
Texas,Winkler County,1403,420,49,1873,REP
